,Accuracy,Accuracy,Precision,Precision,Recall,Recall,F1,F1
,mean,std,mean,std,mean,std,mean,std
Classifier,,,,,,,,
dummy_clf,0.12,0.0,0.11912440928696122,0.0,0.12,0.0,0.11939021342845546,0.0
gaussianb_clf,0.5847999999999999,0.00952365476064727,0.5891209497103177,0.011064234739400223,0.5848000000000001,0.00952365476064727,0.5821178024051161,0.009839328801473141
k_neighbors_clf,0.40499999999999997,0.009974968671629973,0.5701562054123706,0.044577750818219006,0.40499999999999997,0.009974968671629995,0.34918057461239804,0.012249639487146368
random_forest_clf,0.7091999999999999,0.013845576911057202,0.7142189351160603,0.015846197841187817,0.7091999999999999,0.013845576911057183,0.7096932512686949,0.01495307290391216
svm_clf_ovr,0.5132,0.006418722614352495,0.5189844519248931,0.010304121805927702,0.5132,0.006418722614352495,0.5129015893931127,0.0076084970712284065
tuner,0.776,0.004743416490252594,0.7817790447202217,0.008640343231259156,0.776,0.004743416490252594,0.7742523057486832,0.005835497721419472
